State,RunID,SurveyYear,RouteNumber,RouteType,RunNumber,SurveyDate,StartTime,EndTime,StartWind,EndWind,StartSky,EndSky,TempScale,DaysSinceRain,ObserverTrackingID,DateCreated,DateLastUpdated, QuizScore,UnifiedProtocol
Minnesota,20680,2012,501134,NR,2,5/25/2012, 21:16,23:10,2,1,5,2,C,NULL,4007,11/5/2012,11/5/2012,86,1
Minnesota,20681,2012,501134,NR,3,7/10/2012, 21:40,23:18,1,1,0,0,C,NULL,4007,11/5/2012,11/5/2012,86,1
Minnesota,20682,2012,500330,RO,1,4/12/2012, 20:30,21:52,1,1,2,1,C,NULL,824,11/5/2012,2/23/2015,87,1
Minnesota,20683,2012,500330,RO,2,5/10/2012, 20:40,22:20,1,1,0,0,C,NULL,824,11/5/2012,2/23/2015,87,1
Minnesota,20684,2012,500519,NR,1,5/1/2012, 22:08,23:49,3,3,5,5,F,NULL,3593,11/5/2012,11/26/2013,85,1
Minnesota,20685,2012,500519,NR,2,6/7/2012, 22:22,23:55,2,2,1,1,F,NULL,3593,11/5/2012,11/26/2013,85,1
Minnesota,20686,2012,500519,NR,3,7/17/2012, 22:17,23:53,1,1,2,2,F,NULL,3593,11/5/2012,11/26/2013,85,1
Minnesota,20688,2012,500520,RO,3,7/5/2012, 21:40,23:30,0,2,2,2,F,NULL,3882,11/6/2012,11/6/2012,98,1
Minnesota,20689,2012,500635,NR,1,4/8/2012, 21:25,23:30,2,NULL,0,NULL,C,NULL,1245,11/6/2012,11/26/2013,67,1
Minnesota,20690,2012,500635,NR,2,5/16/2012, 22:00,0:00,0,1,0,5,C,NULL,1245,11/6/2012,2/12/2015,67,1
Minnesota,20692,2012,500635,NR,3,7/4/2012, 22:05,23:55,0,0,0,0,C,NULL,1245,11/7/2012,2/24/2015,67,1
Minnesota,20693,2012,500814,NR,1,4/14/2012, 20:56,22:56,1,1,2,2,F,NULL,4014,11/7/2012,2/24/2015,77,1
Minnesota,20694,2012,500814,NR,2,6/1/2012, 22:05,23:50,0,0,0,0,F,NULL,4014,11/7/2012,11/26/2013,77,1
Minnesota,20695,2012,500814,NR,3,7/5/2012, 22:00,23:47,0,0,1,1,F,NULL,4014,11/7/2012,11/7/2012,77,1
Minnesota,20698,2012,500373,NR,3,6/8/2012, 22:10,23:35,0,0,0,0,F,NULL,2497,11/7/2012,2/23/2015,81,1
Minnesota,20699,2012,500921,NR,1,4/22/2012, 21:30,22:50,4,3,0,1,F,NULL,1159,11/7/2012,11/7/2012,81,1
Minnesota,20700,2012,500921,NR,2,5/21/2012, 22:00,23:05,3,2,2,0,F,NULL,1159,11/7/2012,2/25/2015,81,1
Minnesota,20701,2012,500921,NR,3,7/9/2012, 22:05,23:15,1,1,2,2,F,NULL,1159,11/7/2012,11/7/2012,81,1
Minnesota,20705,2012,500215,RO,1,4/4/2012, 20:13,21:37,0,0,0,0,F,NULL,762,11/8/2012,11/26/2013,82,1
Minnesota,20706,2012,500215,RO,2,6/12/2012, 20:51,22:13,1,0,0,1,F,NULL,762,11/8/2012,11/8/2012,82,1
Minnesota,20710,2012,500531,RO,1,4/27/2012, 21:40,23:52,2,0,2,2,F,NULL,4093,11/8/2012,11/8/2012,71,1
Minnesota,20711,2012,500531,RO,2,6/1/2012, 21:30,23:30,1,3,2,2,F,NULL,4093,11/8/2012,11/8/2012,71,1
Minnesota,20715,2012,500435,RO,1,4/6/2012, 21:13,22:35,1,1,0,0,F,NULL,825,11/8/2012,11/8/2012,87,1
Minnesota,20716,2012,500435,RO,2,6/2/2012, 22:15,23:35,0,0,0,0,F,NULL,825,11/8/2012,11/8/2012,87,1
Minnesota,20717,2012,500435,RO,3,7/9/2012, 21:30,23:10,0,0,0,0,F,NULL,825,11/8/2012,11/8/2012,87,1
Minnesota,20722,2012,500273,NR,1,4/6/2012, 20:30,22:17,1,1,0,0,F,NULL,3575,11/9/2012,2/23/2015,83,1
Minnesota,20723,2012,500273,NR,2,6/15/2012, 21:40,23:15,0,0,1,0,F,NULL,3575,11/9/2012,2/23/2015,83,1
Minnesota,20724,2012,500273,NR,3,7/20/2012, 21:30,23:00,0,0,2,1,F,NULL,3575,11/9/2012,11/25/2013,83,1
Minnesota,20725,2012,500473,NR,1,4/14/2012, 20:40,22:29,0,0,2,2,F,NULL,1235,11/9/2012,11/9/2012,82,1
Minnesota,20726,2012,500473,NR,2,5/23/2012, 21:30,22:47,0,1,2,2,F,NULL,1240,11/9/2012,2/23/2015,82,1
Minnesota,20727,2012,500473,NR,3,7/8/2012, 21:56,23:20,0,0,0,0,F,NULL,1240,11/9/2012,11/9/2012,82,1
Minnesota,20728,2012,500829,NR,1,3/23/2012, 19:55,21:10,0,0,2,1,F,NULL,2449,11/13/2012,11/25/2013,91,1
Minnesota,20729,2012,500829,NR,2,5/21/2012, 21:05,22:10,1,0,2,2,F,NULL,2449,11/13/2012,11/13/2012,91,1
Minnesota,20730,2012,500829,NR,3,6/26/2012, 21:26,22:35,3,3,0,0,F,NULL,2449,11/13/2012,11/13/2012,91,1
Minnesota,20731,2012,500317,RO,1,4/5/2012, 20:12,21:45,1,2,0,0,F,NULL,771,11/13/2012,11/13/2012,69,1
Minnesota,20732,2012,500317,RO,2,6/4/2012, 21:28,23:05,0,1,0,0,F,NULL,771,11/13/2012,11/13/2012,69,1
Minnesota,20733,2012,500317,RO,3,7/9/2012, 21:38,23:15,0,0,0,0,F,NULL,771,11/13/2012,11/13/2012,69,1
Minnesota,20737,2012,500341,RO,1,3/24/2012, 19:54,21:34,1,2,1,1,F,NULL,776,11/13/2012,3/15/2015,100,1
Louisiana,20745,2012,420207,RO,1,1/17/2012, 18:10,19:30,3,3,2,1,F,1,122,11/14/2012,11/14/2012,96,1
Louisiana,20746,2012,420207,RO,2,3/13/2012, 20:10,21:50,0,1,0,0,F,2,122,11/14/2012,11/14/2012,96,1
Louisiana,20747,2012,420407,RO,1,2/7/2012, 18:10,20:45,0,0,2,2,F,3,317,11/14/2012,11/14/2012,79,1
Louisiana,20748,2012,420407,RO,2,4/5/2012, 19:55,21:45,0,0,0,0,F,1,317,11/14/2012,11/14/2012,79,1
Louisiana,20749,2012,420407,RO,3,6/13/2012, 20:45,22:55,0,0,1,1,F,1,317,11/14/2012,11/14/2012,79,1
Louisiana,20753,2012,420103,RO,1,2/6/2012, 18:15,20:00,0,0,1,1,F,2,317,11/14/2012,11/14/2012,79,1
Minnesota,20754,2012,500341,RO,2,6/4/2012, 21:23,22:56,0,0,0,0,F,NULL,776,11/14/2012,11/14/2012,100,1
Louisiana,20755,2012,420103,RO,2,4/4/2012, 19:50,21:40,1,1,2,1,F,1,317,11/14/2012,11/14/2012,79,1
Louisiana,20756,2012,420103,RO,3,6/12/2012, 20:41,22:45,0,0,0,0,F,1,317,11/14/2012,11/14/2012,79,1
Minnesota,20757,2012,500341,RO,3,6/28/2012, 21:27,23:00,2,2,0,0,F,NULL,776,11/14/2012,11/14/2012,100,1
Louisiana,20758,2012,420110,RO,1,1/24/2012, 19:45,21:27,3,2,2,2,F,0,1483,11/14/2012,11/14/2012,65,1
Louisiana,20759,2012,420110,RO,2,4/2/2012, 20:45,22:27,2,1,0,0,F,0,1483,11/14/2012,11/14/2012,65,1
Louisiana,20760,2012,420110,RO,3,5/31/2012, 21:32,23:06,0,0,1,1,F,0,1483,11/14/2012,11/14/2012,65,1
Minnesota,20767,2012,500723,NR,1,5/2/2012, 21:00,22:15,0,0,0,0,F,NULL,1602,11/14/2012,11/14/2012,66,1
Minnesota,20768,2012,500723,NR,2,6/1/2012, 21:00,22:00,0,0,0,0,F,NULL,1602,11/14/2012,11/14/2012,66,1
Minnesota,20769,2012,500723,NR,3,6/27/2012, 21:00,0:00,0,0,2,2,F,NULL,1602,11/14/2012,11/14/2012,66,1
Minnesota,20787,2012,500571,NR,1,4/14/2012, 20:40,22:13,0,0,2,2,F,NULL,1074,11/15/2012,11/25/2013,90,1
Minnesota,20791,2012,500571,NR,2,5/18/2012, 23:59,1:36,0,0,0,0,F,NULL,1074,11/15/2012,2/24/2015,90,1
Minnesota,20792,2012,500571,NR,3,6/5/2012, 22:30,0:10,0,0,0,0,F,NULL,1074,11/15/2012,2/24/2015,90,1
Minnesota,20793,2012,500218,RO,1,4/23/2012, 20:35,21:50,0,0,0,0,F,NULL,2034,11/15/2012,2/23/2015,68,1
Minnesota,20794,2012,500218,RO,2,5/30/2012, 21:10,22:20,0,0,0,0,F,NULL,2034,11/15/2012,11/25/2013,68,1
Minnesota,20795,2012,500218,RO,3,7/5/2012, 21:25,22:35,0,0,0,0,F,NULL,2034,11/15/2012,11/15/2012,68,1
Delaware,20796,2012,210802,RA,2,5/13/2012, 20:45,22:09,2,2,2,2,F,3,2796,11/15/2012,11/15/2012,89,1
Delaware,20797,2012,210802,RA,3,6/29/2012, 22:01,23:25,0,0,1,1,F,7,2796,11/15/2012,11/15/2012,89,1
Louisiana,20800,2012,420502,RO,1,2/19/2012, 19:21,21:00,1,1,1,0,F,1,379,11/16/2012,11/16/2012,94,1
Louisiana,20801,2012,420502,RO,2,4/16/2012, 20:18,21:54,0,0,2,2,F,1,379,11/16/2012,11/16/2012,94,1
Louisiana,20802,2012,420502,RO,3,7/7/2012, 21:08,22:43,0,1,2,1,F,0,379,11/16/2012,11/16/2012,94,1
Louisiana,20803,2012,420302,RO,1,2/20/2012, 18:55,20:22,2,3,1,2,F,2,379,11/16/2012,11/16/2012,94,1
Louisiana,20804,2012,420302,RO,2,4/21/2012, 20:38,22:12,1,0,0,0,F,1,379,11/16/2012,11/16/2012,94,1
Louisiana,20805,2012,420302,RO,3,6/14/2012, 21:14,22:56,0,2,1,0,F,3,379,11/16/2012,11/16/2012,94,1
Minnesota,20815,2012,500104,RO,1,4/3/2012, 21:15,22:30,0,0,0,0,F,NULL,1232,11/16/2012,11/16/2012,82,1
Minnesota,20816,2012,500104,RO,2,5/31/2012, 21:50,23:00,1,1,0,0,F,NULL,1232,11/16/2012,11/16/2012,82,1
Minnesota,20817,2012,500104,RO,3,7/8/2012, 21:45,23:00,1,1,0,0,F,NULL,1232,11/16/2012,11/16/2012,82,1
Minnesota,20818,2012,500542,NR,1,4/2/2012, 20:54,22:44,0,2,0,1,F,NULL,3533,11/16/2012,11/16/2012,75,1
Minnesota,20819,2012,500542,NR,2,5/12/2012, 21:20,23:00,0,1,0,0,F,NULL,3533,11/16/2012,11/16/2012,75,1
Minnesota,20820,2012,500542,NR,3,7/3/2012, 21:50,23:25,0,1,0,0,F,NULL,3533,11/16/2012,11/16/2012,75,1
Minnesota,20821,2012,500340,RO,1,4/4/2012, 20:34,22:35,0,0,0,1,F,NULL,3315,11/16/2012,2/23/2015,95,1
Minnesota,20822,2012,500340,RO,2,6/4/2012, 21:20,23:00,0,0,0,1,F,NULL,3303,11/16/2012,11/25/2013,76,1
Minnesota,20823,2012,500340,RO,3,7/7/2012, 21:38,23:05,1,1,0,0,F,NULL,3303,11/16/2012,11/25/2013,76,1
WestVirginia,20824,2012,900305,RO,1,3/22/2012, 19:40,22:30,1,NULL,0,NULL,F,14,3924,11/16/2012,11/16/2012,85,1
Texas,20825,2012,830471,RO,1,3/13/2012, 21:10,22:30,1,1,1,1,F,2,1457,11/19/2012,11/19/2012,73,1
Texas,20826,2012,830471,RO,2,5/13/2012, 21:30,22:50,0,1,1,1,F,NULL,1457,11/19/2012,11/19/2012,73,1
Texas,20827,2012,830471,RO,3,7/12/2012, 21:30,23:15,2,1,0,0,F,0,1457,11/19/2012,11/19/2012,73,1
Minnesota,20828,2012,500428,RO,1,3/24/2012, 20:18,21:45,2,2,0,0,F,NULL,793,11/20/2012,11/20/2012,88,1
Minnesota,20829,2012,500428,RO,2,5/28/2012, 21:35,23:29,0,1,1,0,F,NULL,793,11/20/2012,11/22/2013,88,1
Minnesota,20830,2012,500428,RO,3,6/30/2012, 21:35,23:25,0,0,0,1,F,NULL,793,11/20/2012,11/22/2013,88,1
Minnesota,20834,2012,500434,RO,1,3/23/2012, 20:40,23:00,2,1,1,0,F,NULL,3585,11/20/2012,2/23/2015,70,1
Minnesota,20835,2012,500434,RO,2,6/3/2012, 21:50,0:20,2,2,1,2,F,NULL,3585,11/20/2012,11/22/2013,70,1
Minnesota,20836,2012,500434,RO,3,7/8/2012, 22:00,0:40,1,1,0,0,F,NULL,3585,11/20/2012,11/22/2013,70,1
Virginia,20838,2012,881123,NR,3,6/12/2012, 20:30,23:35,1,1,2,2,F,0,2789,11/21/2012,11/21/2012,85,1
Virginia,20839,2012,881123,NR,1,3/1/2012, 18:45,21:30,1,1,5,2,F,0,2789,11/21/2012,11/21/2012,85,1
Virginia,20840,2012,881123,NR,2,5/5/2012, 20:45,23:35,0,1,2,2,F,0,2789,11/21/2012,11/21/2012,85,1
Minnesota,20841,2012,500339,RO,1,4/4/2012, 20:46,22:00,1,1,1,1,F,NULL,4042,11/26/2012,11/26/2012,100,1
Minnesota,20842,2012,500339,RO,2,5/15/2012, 21:15,22:17,2,1,0,0,F,NULL,4042,11/26/2012,3/5/2015,100,1
Minnesota,20843,2012,500339,RO,3,7/2/2012, 21:18,22:20,1,1,0,0,F,NULL,4042,11/26/2012,11/22/2013,100,1
Minnesota,20844,2012,500133,RO,1,4/25/2012, 22:20,0:00,3,3,0,0,F,NULL,3520,11/29/2012,2/20/2015,91,1
Minnesota,20845,2012,500133,RO,2,6/2/2012, 22:20,0:10,1,1,0,0,F,NULL,3520,11/29/2012,11/22/2013,91,1
Minnesota,20846,2012,500133,RO,3,6/27/2012, 22:20,0:00,1,2,2,2,F,NULL,3520,11/29/2012,11/29/2012,91,1
Minnesota,20847,2012,501122,NR,1,4/29/2012, 21:17,22:38,0,0,2,0,F,NULL,4018,11/29/2012,2/25/2015,80,1
Minnesota,20848,2012,501122,NR,2,6/12/2012, 21:25,22:44,0,0,0,0,F,NULL,4018,11/29/2012,2/25/2015,80,1
Minnesota,20849,2012,501122,NR,3,7/18/2012, 21:15,22:25,0,0,2,2,F,NULL,4018,11/29/2012,3/15/2015,80,1
Minnesota,20850,2012,500415,RO,1,4/6/2012, 20:42,22:00,2,2,1,1,F,NULL,777,11/29/2012,11/29/2012,80,1
Minnesota,20851,2012,500415,RO,2,5/28/2012, 21:20,22:40,2,2,1,1,F,NULL,777,11/29/2012,11/29/2012,80,1
Minnesota,20852,2012,500506,RO,3,7/10/2012, 21:45,1:15,0,0,0,0,F,NULL,1694,11/29/2012,11/22/2013,83,1
Minnesota,20854,2012,500131,RO,1,4/30/2012, 20:40,22:10,1,1,1,1,F,NULL,4083,11/29/2012,11/29/2012,71,1
Minnesota,20855,2012,500131,RO,2,5/21/2012, 21:35,23:00,2,3,0,0,F,NULL,4083,11/29/2012,11/29/2012,71,1
Minnesota,20856,2012,500131,RO,3,7/3/2012, 21:45,23:10,0,1,0,0,F,NULL,4083,11/29/2012,11/29/2012,71,1
Minnesota,20860,2012,500109,NR,1,5/2/2012, 21:15,22:45,1,1,2,2,F,NULL,1142,11/29/2012,11/29/2012,91,1
Minnesota,20861,2012,500109,NR,2,6/6/2012, 22:00,23:30,0,0,0,0,F,NULL,1142,11/29/2012,11/29/2012,91,1
Minnesota,20862,2012,500109,NR,3,7/8/2012, 22:00,23:30,0,0,0,0,F,NULL,1142,11/29/2012,11/29/2012,91,1
Minnesota,20863,2012,500495,NR,1,4/18/2012, 21:00,22:45,1,1,0,1,F,NULL,1435,11/30/2012,11/22/2013,86,1
Minnesota,20864,2012,500495,NR,2,6/5/2012, 22:00,23:50,2,2,0,0,F,NULL,1435,11/30/2012,11/22/2013,86,1
Minnesota,20865,2012,500495,NR,3,7/10/2012, 21:55,23:45,1,0,0,0,F,NULL,1435,11/30/2012,11/22/2013,86,1
Minnesota,20878,2012,501021,NR,1,4/24/2012, 20:50,22:05,1,0,1,1,F,NULL,1413,12/3/2012,11/21/2013,65,1
Minnesota,20879,2012,501021,NR,2,5/18/2012, 21:20,22:30,4,4,5,8,F,NULL,1413,12/4/2012,12/4/2012,65,1
Minnesota,20880,2012,501021,NR,3,6/27/2012, 21:45,23:00,3,3,2,2,F,NULL,1413,12/4/2012,12/4/2012,65,1
Minnesota,20881,2012,500595,NR,1,4/18/2012, 20:30,22:40,2,2,2,2,F,NULL,1500,12/4/2012,2/24/2015,95,1
Minnesota,20882,2012,500595,NR,2,5/16/2012, 21:10,23:15,1,3,0,0,F,NULL,1500,12/4/2012,11/21/2013,95,1
Minnesota,20883,2012,500595,NR,3,6/28/2012, 21:35,23:25,0,0,0,0,F,NULL,1500,12/4/2012,12/4/2012,95,1
Minnesota,20884,2012,500416,RO,1,5/2/2012, 21:03,22:35,0,0,1,1,F,NULL,2502,12/4/2012,12/4/2012,76,1
Minnesota,20885,2012,500416,RO,2,6/7/2012, 22:02,23:31,0,0,1,1,F,NULL,2502,12/4/2012,12/4/2012,76,1
Minnesota,20886,2012,500416,RO,3,7/16/2012, 22:00,23:32,1,2,0,1,F,NULL,2502,12/4/2012,12/4/2012,76,1
Minnesota,20887,2012,500234,RO,1,4/30/2012, 21:50,23:24,3,3,0,0,F,NULL,4118,12/4/2012,12/4/2012,72,1
Minnesota,20888,2012,500234,RO,2,6/4/2012, 21:59,23:33,1,1,1,1,F,NULL,4118,12/4/2012,2/23/2015,72,1
Minnesota,20889,2012,500234,RO,3,7/7/2012, 22:26,0:05,1,1,2,1,F,NULL,4118,12/4/2012,11/21/2013,72,1
Minnesota,20893,2012,500995,NR,1,4/23/2012, 21:00,22:30,0,0,0,0,F,NULL,2799,12/5/2012,11/21/2013,93,1
Minnesota,20894,2012,500995,NR,2,5/17/2012, 21:30,23:00,3,3,0,0,F,NULL,2799,12/5/2012,12/5/2012,93,1
Minnesota,20895,2012,500995,NR,3,6/28/2012, 21:45,23:15,0,0,0,0,F,NULL,2799,12/5/2012,12/5/2012,93,1
Minnesota,20896,2012,501095,NR,1,5/2/2012, 20:30,22:24,0,0,2,2,F,NULL,2799,12/5/2012,11/21/2013,93,1
Minnesota,20897,2012,501095,NR,2,5/16/2012, 20:45,22:45,0,0,2,0,F,NULL,2799,12/5/2012,11/21/2013,93,1
Minnesota,20898,2012,501095,NR,3,7/12/2012, 21:00,0:00,0,0,2,2,F,NULL,2799,12/5/2012,11/21/2013,93,1
Minnesota,20899,2012,500541,NR,1,3/29/2012, 20:35,22:00,2,2,2,2,F,NULL,2851,12/5/2012,12/5/2012,73,1
Minnesota,20900,2012,500541,NR,2,5/7/2012, 20:30,21:45,0,0,0,1,F,NULL,2851,12/5/2012,3/15/2015,73,1
Minnesota,20909,2012,500127,RO,3,7/10/2012, 22:00,23:40,1,1,0,0,F,NULL,4126,12/6/2012,11/21/2013,88,1
Minnesota,20913,2012,500633,NR,1,3/24/2012, 19:53,22:04,0,0,0,0,F,NULL,1617,12/6/2012,2/24/2015,65,1
Pennsylvania,20914,2012,720214,RO,1,3/8/2012, 19:45,23:06,2,2,2,2,F,5,3484,12/6/2012,12/6/2012,96,1
Minnesota,20915,2012,500633,NR,1,4/18/2012, 19:40,22:00,4,NULL,1,NULL,C,NULL,1617,12/6/2012,2/25/2015,65,1
Pennsylvania,20916,2012,720214,RO,2,5/2/2012, 21:05,23:16,2,1,2,5,F,0,3484,12/6/2012,12/6/2012,96,1
Minnesota,20917,2012,500633,NR,1,4/25/2012, 20:06,22:15,0,0,0,0,F,NULL,1617,12/6/2012,2/25/2015,65,1
Pennsylvania,20918,2012,720214,RO,3,6/30/2012, 21:00,22:41,1,1,1,1,F,2,3484,12/6/2012,12/6/2012,96,1
Minnesota,20919,2012,500271,NR,1,4/23/2012, 20:50,22:51,3,3,1,1,F,NULL,766,12/6/2012,2/23/2015,83,1
Minnesota,20921,2012,500271,NR,2,6/4/2012, 21:45,23:49,0,0,1,0,F,NULL,766,12/6/2012,2/23/2015,83,1
Minnesota,20925,2012,500222,RO,1,3/31/2012, 21:07,22:23,2,2,2,2,F,NULL,3297,12/7/2012,12/7/2012,98,1
Minnesota,20926,2012,500222,RO,2,6/1/2012, 21:50,23:01,1,0,0,1,F,NULL,3297,12/7/2012,12/7/2012,98,1
Minnesota,20927,2012,500222,RO,3,7/7/2012, 21:47,23:02,0,0,0,0,F,NULL,3297,12/7/2012,2/23/2015,98,1
Minnesota,20928,2012,500191,NR,1,4/25/2012, 20:35,22:35,0,0,0,0,F,NULL,1100,12/7/2012,11/20/2013,82,1
Minnesota,20929,2012,500191,NR,2,5/14/2012, 21:00,23:15,1,2,1,0,F,NULL,1100,12/7/2012,11/20/2013,82,1
Minnesota,20930,2012,500191,NR,3,7/8/2012, 21:20,23:10,0,0,1,1,F,NULL,1100,12/7/2012,12/7/2012,82,1
Minnesota,20931,2012,500717,NR,1,5/2/2012, 21:10,22:45,1,0,1,1,F,NULL,1247,12/7/2012,12/7/2012,69,1
Minnesota,20932,2012,500717,NR,2,6/4/2012, 21:50,23:26,0,0,0,0,F,NULL,1247,12/7/2012,11/20/2013,69,1
Minnesota,20933,2012,500717,NR,3,7/11/2012, 21:45,23:18,1,1,0,0,F,NULL,1247,12/7/2012,11/20/2013,69,1
Minnesota,20934,2012,500421,RO,1,4/6/2012, 20:41,21:47,1,1,2,2,F,NULL,3139,12/7/2012,12/7/2012,83,1
Minnesota,20935,2012,500421,RO,2,5/24/2012, 21:18,22:16,1,3,1,1,F,NULL,3139,12/7/2012,1/14/2015,83,1
Minnesota,20936,2012,500421,RO,3,6/25/2012, 21:53,22:55,1,1,1,1,F,NULL,3139,12/10/2012,3/15/2015,83,1
Minnesota,20937,2012,500727,NR,1,3/31/2012, 20:15,21:24,3,2,4,4,F,NULL,3138,12/10/2012,11/20/2013,88,1
Minnesota,20938,2012,500727,NR,2,6/1/2012, 21:35,22:44,2,2,0,1,F,NULL,3138,12/10/2012,11/20/2013,88,1
Minnesota,20939,2012,500727,NR,3,7/10/2012, 21:27,22:34,2,1,0,0,F,NULL,3138,12/10/2012,11/20/2013,88,1
Minnesota,20944,2012,500622,NR,1,4/14/2012, 19:50,22:05,2,1,2,0,F,NULL,4066,12/10/2012,2/24/2015,80,1
Minnesota,20945,2012,500622,NR,2,5/31/2012, 20:50,22:35,1,1,0,0,F,NULL,4066,12/10/2012,11/20/2013,80,1
Minnesota,20946,2012,500622,NR,3,7/1/2012, 20:50,22:25,2,2,0,0,F,NULL,4066,12/10/2012,11/20/2013,80,1
Minnesota,20947,2012,500316,RO,1,5/4/2012, 21:57,22:53,0,2,1,1,F,NULL,2016,12/10/2012,11/20/2013,80,1
Minnesota,20948,2012,500316,RO,2,6/9/2012, 21:47,23:00,0,1,0,0,F,NULL,2016,12/10/2012,11/20/2013,80,1
Minnesota,20949,2012,500316,RO,3,7/7/2012, 21:30,22:48,0,0,0,0,F,NULL,2016,12/10/2012,11/20/2013,80,1
Minnesota,20950,2012,500132,RO,1,4/23/2012, 20:56,22:06,1,2,0,1,F,NULL,1462,12/11/2012,12/11/2012,95,1
Minnesota,20951,2012,500132,RO,2,6/1/2012, 21:22,22:48,2,1,2,2,F,NULL,1462,12/11/2012,11/20/2013,95,1
Minnesota,20952,2012,500132,RO,3,7/16/2012, 21:37,22:55,0,2,0,0,F,NULL,1462,12/11/2012,11/20/2013,95,1
Minnesota,20953,2012,500834,NR,1,3/24/2012, 19:49,21:41,0,0,0,0,F,NULL,1417,12/11/2012,11/19/2013,77,1
Minnesota,20954,2012,500834,NR,2,6/3/2012, 21:32,23:30,2,2,2,2,F,NULL,1417,12/11/2012,11/19/2013,77,1
Minnesota,20955,2012,500834,NR,3,7/8/2012, 21:26,23:14,3,1,0,1,F,NULL,1417,12/11/2012,11/19/2013,77,1
Minnesota,20956,2012,500513,RO,1,4/4/2012, 20:32,22:15,1,2,0,1,F,NULL,2456,12/11/2012,2/24/2015,96,1
Minnesota,20957,2012,500513,RO,2,5/30/2012, 21:47,23:21,0,0,0,0,F,NULL,2456,12/11/2012,11/19/2013,96,1
Minnesota,20958,2012,500513,RO,3,7/3/2012, 21:51,23:27,0,0,0,1,F,NULL,2456,12/11/2012,11/19/2013,96,1
Minnesota,20959,2012,500138,NR,1,4/7/2012, 21:00,23:38,2,2,0,0,F,NULL,1665,12/11/2012,11/19/2013,100,1
Minnesota,20960,2012,500138,NR,2,5/13/2012, 21:44,23:52,0,0,0,0,F,NULL,1665,12/11/2012,3/15/2015,100,1
Minnesota,20961,2012,500138,NR,3,7/7/2012, 21:20,23:35,2,2,0,0,F,NULL,1665,12/11/2012,11/19/2013,100,1
Minnesota,20963,2012,500430,RO,1,3/28/2012, 20:16,21:40,0,0,0,0,F,NULL,1620,12/11/2012,2/23/2015,80,1
Minnesota,20964,2012,500430,RO,2,5/12/2012, 21:45,23:05,1,0,1,1,F,NULL,1620,12/11/2012,2/23/2015,80,1
Minnesota,20965,2012,500430,RO,3,6/29/2012, 21:30,23:00,0,0,1,0,F,NULL,1620,12/12/2012,2/23/2015,80,1
Minnesota,20966,2012,500121,RO,1,4/24/2012, 21:06,22:40,0,2,1,1,F,NULL,2847,12/12/2012,1/30/2015,70,1
Minnesota,20967,2012,500121,RO,2,6/4/2012, 21:44,23:09,0,0,0,0,F,NULL,2847,12/12/2012,2/20/2015,70,1
Minnesota,20968,2012,500121,RO,3,7/5/2012, 21:30,22:59,0,0,0,0,F,NULL,2847,12/12/2012,11/18/2013,70,1
Minnesota,20975,2012,500130,NR,1,4/6/2012, 20:15,21:15,2,2,2,2,F,NULL,3120,12/12/2012,12/12/2012,67,1
Minnesota,20976,2012,500130,NR,2,5/3/2012, 21:01,22:00,2,2,0,0,F,NULL,3120,12/12/2012,11/18/2013,67,1
Minnesota,20977,2012,500130,NR,3,6/18/2012, 21:30,22:30,0,0,0,0,F,NULL,3120,12/12/2012,12/12/2012,67,1
Minnesota,20978,2012,500129,RO,1,4/5/2012, 21:04,22:45,0,0,0,0,F,NULL,2083,12/12/2012,12/12/2012,65,1
Minnesota,20982,2012,500524,RO,1,5/10/2012, 21:04,23:17,1,1,0,0,F,NULL,782,12/13/2012,11/18/2013,65,1
Minnesota,20983,2012,500524,RO,2,6/12/2012, 21:30,23:29,1,1,0,0,F,NULL,782,12/13/2012,11/18/2013,65,1
Minnesota,20984,2012,500524,RO,3,7/9/2012, 21:25,23:18,0,0,0,0,F,NULL,782,12/13/2012,11/18/2013,65,1
Minnesota,20985,2012,500395,NR,1,5/6/2012, 21:00,22:32,0,1,2,2,C,NULL,2041,12/13/2012,11/18/2013,88,1
Minnesota,20986,2012,500395,NR,2,6/4/2012, 21:25,22:58,1,1,2,1,C,NULL,2041,12/13/2012,12/13/2012,88,1
Minnesota,20987,2012,500395,NR,3,6/25/2012, 21:35,23:05,0,1,0,0,C,NULL,2041,12/13/2012,12/13/2012,88,1
Minnesota,20991,2012,500935,NR,2,5/4/2012, 21:12,22:22,2,2,2,2,F,NULL,1502,12/13/2012,12/13/2012,80,1
Minnesota,20998,2012,500118,RO,1,5/12/2012, 20:50,21:45,0,0,0,0,F,NULL,1158,12/14/2012,1/30/2015,89,1
Minnesota,20999,2012,500118,RO,2,6/15/2012, 21:15,22:20,0,0,0,0,F,NULL,1158,12/14/2012,12/14/2012,89,1
Minnesota,21000,2012,500118,RO,3,7/13/2012, 22:15,23:30,0,0,0,0,F,NULL,1158,12/14/2012,12/14/2012,89,1
Florida,21001,2012,250108,RO,1,3/7/2012, 18:11,20:00,1,1,0,2,F,3,3950,12/16/2012,12/16/2012,70,1
Florida,21002,2012,250108,RO,2,5/5/2012, 19:51,21:37,2,2,0,0,F,1,3950,12/16/2012,12/16/2012,70,1
Florida,21003,2012,250108,RO,3,7/7/2012, 20:14,22:06,1,1,0,0,F,2,3950,12/16/2012,12/16/2012,70,1
